6A,ChangeInsulationRValueForExteriorWalls,r_value,0.02787787857675621,0.014482835609430237,0.028211136004563646,0.0023093445926205105
6A,ChangeInsulationRValueForRoofs,r_value_roof,0.003725110278462284,0.0055011114254048385,0.004331156057537015,0.00030134135353417443
6A,ChangeUValueandSHGCOfWindows,window_u_value_ip,6.860245992189068e-06,0.0004077267905356279,2.1143161984938437e-05,1.8959658818664128e-06
6A,ChangeUValueandSHGCOfWindows,window_shgc,-3.067530126223943e-06,0.0002208087446618346,6.571220970350838e-06,5.878867542441505e-07
6A,SetGasBurnerEfficiency,eff,-2.9192313670368115e-06,0.0002882032390619997,8.738325934029908e-06,6.955791723501395e-07
6A,ReplaceLightsInSpaceTypeWithLPD,lpd,0.8479766871601948,0.06691705221416144,0.8498068668939207,0.05109570858663943
6A,ChangeCOPforSingleSpeedDXCoolingUnits,cop,0.03497741892026991,0.016616322120120854,0.03693975548577033,0.0030664271541186033
6A,SetHeatingandCoolingSizingFactors,htg_sz_factor,-5.0439637673900755e-06,0.00046934226807663124,2.7403305303436112e-05,2.140393891694772e-06
6A,SetHeatingandCoolingSizingFactors,clg_sz_factor,0.005041530877791163,0.005240967012994795,0.004315505000331072,0.00041561230800649687
6A,SetWaterHeaterEfficiency,heater_thermal_efficiency,0.0003612639111448633,0.0011950213514159858,0.00017278418885284343,1.4791598843265035e-05
6A,AddOverhangsByProjectionFactor,projection_factor,1.5289769907460402e-05,0.0004064113843536174,2.1508085807587196e-05,1.8054537085444145e-06
6A,ChangeOutdoorAir,design_spec_outdoor_air_per_area,0.0017649127504936332,0.003947245313321696,0.0014933226210439878,0.00013820122176394481
6A,ResizeExistingWindowsToMatchAGivenWWR,wwr,3.5727085937119697e-05,0.0006093297314410369,4.642076729031465e-05,3.978592439764192e-06
6A,ChangeElectricEquipmentLoadsByPercentage,elecequip_power_change_percent,0.0727787240387167,0.02411373187517192,0.07240652084455403,0.006719432259262532
